conn prev LSN,conn last LSN,page nr,nr in page,transaction num,this LSN,previous LSN,undo next LSN,data length,sequence nr,client index,record type,derived record type,transaction id,flag,is split?,redo operation,undo operation,deriv redo,deriv undo,redo offset,redo length,undo offset,undo length,target attribute,lcn to follow?,record offset,attribute offset,MFT cluster index,target VCN,target LCN,deriv inum,em_MFT seq value,em_USN usn,em_ATTR filename
1075176,1075689,51,19,44,1075539,1075514,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,6,0,,,
1075176,1075689,51,20,32,1075550,0,0,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1075176,1075689,51,21,32,1075567,1075550,1075550,440,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,200,240,200,344,1,992,0,0,0,288,0,,,
1075176,1075689,51,22,32,1075628,1075567,1075567,440,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,200,240,200,344,1,992,0,0,64,352,256,,,
1075176,1075689,51,23,32,1075689,1075628,1075628,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1075689,1076206,52,0,32,1075706,1075689,1075689,80,0,0,1,transaction,24,5,True,12,13,Add Index Entry Root,Delete Index Entry Root,40,40,80,0,24,1,424,384,2,2,599,9,,,
1075689,1076206,52,1,32,1075730,1075706,1075706,88,0,0,1,transaction,24,4,False,14,15,Add Index Entry Allocation,Delete Index Entry Allocation,40,48,88,0,424,1,0,448,0,0,354,0,,,
1075689,1076206,52,2,32,1075747,1075730,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
1075689,1076206,52,3,69,1075758,0,0,48,0,0,1,transaction,24,0,False,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,144,1,0,0,0,0,596,0,,,
1075689,1076206,52,4,69,1075770,1075758,1075758,48,0,0,1,transaction,24,2,False,0,3,No-Operation,Deallocate File Record Segment,40,0,40,8,24,1,0,0,2,9,50,37,,,
1075689,1076206,52,5,69,1075782,1075770,1075770,152,0,0,1,transaction,24,4,False,14,15,Add Index Entry Allocation,Delete Index Entry Allocation,40,112,152,0,64,1,0,888,0,0,44,0,,,
1075689,1076206,52,6,69,1075807,1075782,1075782,400,0,0,1,transaction,24,4,False,2,0,Initialize File Record Segment,No-Operation,40,360,400,0,24,1,0,0,2,9,50,37,1,,
1075689,1076206,52,7,69,1075863,1075807,1075807,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1075689,1076206,52,8,69,1075882,1075863,1075863,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,784,0,0,0,428,0,,784,
1075689,1076206,52,9,69,1075904,1075882,1075882,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1075689,1076206,52,10,69,1075923,1075904,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2349723024,0,,,
1075689,1076206,52,11,84,1075934,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1075689,1076206,52,12,84,1075953,1075934,1075934,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,872,0,0,0,428,0,,872,
1075689,1076206,52,13,84,1075975,1075953,1075953,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1075689,1076206,52,14,84,1075994,1075975,1075975,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,2,9,50,37,,,
1075689,1076206,52,15,84,1076007,1075994,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2349723024,0,,,
1075689,1076206,52,16,78,1076018,0,0,120,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,40,80,40,24,1,56,56,2,9,50,37,,,
1075689,1076206,52,17,78,1076039,1076018,1076018,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1075689,1076206,52,18,78,1076058,1076039,1076039,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,960,0,0,0,428,0,,960,
1075689,1076206,52,19,78,1076080,1076058,1076058,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1075689,1076206,52,20,78,1076099,1076080,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,3136,0,,,
1075689,1076206,52,21,98,1076110,0,0,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,888,0,0,44,0,,,
1075689,1076206,52,22,98,1076135,1076110,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,3045117440,0,,,
1075689,1076206,52,23,102,1076146,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1075689,1076206,52,24,102,1076165,1076146,1076146,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,1048,0,0,0,428,0,,1048,
1075689,1076206,52,25,102,1076187,1076165,1076165,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1075689,1076206,52,26,102,1076206,1076187,1076187,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,2,9,50,37,,,
1076206,1076714,53,1,102,1076232,1076206,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2349723024,0,,,
1076206,1076714,53,2,17,1076243,0,0,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1076206,1076714,53,3,17,1076260,1076243,1076243,48,0,0,1,transaction,24,2,False,8,8,Update Nonresident Value,Update Nonresident Value,40,8,40,8,344,1,1192,0,0,64,352,256,,,
1076206,1076714,53,4,17,1076272,1076260,1076260,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1076206,1076714,53,5,17,1076289,1076272,1076272,48,0,0,1,transaction,24,2,False,8,8,Update Nonresident Value,Update Nonresident Value,40,8,40,8,344,1,1192,0,0,0,288,0,,,
1076206,1076714,53,6,17,1076301,1076289,1076289,472,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,212,256,212,344,1,1200,0,0,0,288,0,,,
1076206,1076714,53,7,17,1076366,1076301,1076301,472,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,212,256,212,344,1,1200,0,0,64,352,256,,,
1076206,1076714,53,8,17,1076431,1076366,1076366,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1076206,1076714,53,9,17,1076448,1076431,1076431,480,0,0,1,transaction,24,2,False,6,5,Delete Attribute,Create Attribute,40,0,40,440,24,1,424,0,2,2,599,9,,,
1076206,1076714,53,10,17,1076514,1076448,1076448,48,0,0,1,transaction,24,0,False,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,104,1,0,0,0,0,594,0,,,
1076206,1076714,53,11,17,1076526,1076514,1076514,120,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,80,120,0,24,1,504,0,2,2,599,9,,,
1076206,1076714,53,12,17,1076547,1076526,1076526,80,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,40,80,0,24,1,624,0,2,2,599,9,,,
1076206,1076714,53,13,17,1076563,1076547,1076547,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,1,48,1,24,1,624,32,2,2,599,9,,,
1076206,1076714,53,14,17,1076576,1076563,1076563,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,504,0,2,2,599,9,,,
1076206,1076714,53,15,17,1076593,1076576,1076576,480,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,440,480,0,384,1,0,0,0,0,565,0,,,
1076206,1076714,53,16,17,1076659,1076593,1076593,128,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,88,128,0,24,1,424,0,2,2,599,9,,,
1076206,1076714,53,17,17,1076681,1076659,1076659,80,0,0,1,transaction,24,4,False,14,15,Add Index Entry Allocation,Delete Index Entry Allocation,40,40,80,0,384,1,0,424,0,0,565,0,,,
1076206,1076714,53,18,17,1076697,1076681,1076681,88,0,0,1,transaction,24,4,False,14,15,Add Index Entry Allocation,Delete Index Entry Allocation,40,48,88,0,424,1,0,496,0,0,354,0,,,
1076206,1076714,53,19,17,1076714,1076697,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
0,1077208,54,0,31,1076725,0,0,48,0,0,1,transaction,24,1,True,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,144,1,0,0,0,0,596,0,,,
0,1077208,54,1,31,1076745,1076725,1076725,48,0,0,1,transaction,24,2,False,0,3,No-Operation,Deallocate File Record Segment,40,0,40,8,24,1,0,0,4,9,50,38,,,
0,1077208,54,2,31,1076757,1076745,1076745,88,0,0,1,transaction,24,0,False,28,0,Open Non Resident Attribute,No-Operation,40,40,80,8,664,0,0,0,0,0,4182272393,0,,,
0,1077208,54,3,31,1076774,1076757,1076757,40,0,0,1,transaction,24,6,False,0,0,No-Operation,No-Operation,40,0,40,0,664,0,0,0,0,0,4182271736,0,,,
0,1077208,54,4,31,1076785,1076774,1076774,216,0,0,1,transaction,24,4,False,12,13,Add Index Entry Root,Delete Index Entry Root,40,176,216,0,24,1,272,64,2,9,50,37,,,
0,1077208,54,5,31,1076818,1076785,1076785,464,0,0,1,transaction,24,4,False,2,0,Initialize File Record Segment,No-Operation,40,424,464,0,24,1,0,0,4,9,50,38,1,,
0,1077208,54,6,31,1076882,1076818,1076818,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1077208,54,7,31,1076901,1076882,1076882,192,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,152,192,0,584,1,1136,0,0,0,428,0,,1136,
0,1077208,54,8,31,1076931,1076901,1076901,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1077208,54,9,31,1076950,1076931,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2349098672,0,,,
0,1077208,54,10,60,1076961,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1077208,54,11,60,1076980,1076961,1076961,192,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,152,192,0,584,1,1288,0,0,0,428,0,,1288,
0,1077208,54,12,60,1077010,1076980,1076980,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1077208,54,13,60,1077029,1077010,1077010,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,4,9,50,38,,,
0,1077208,54,14,60,1077042,1077029,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2349098672,0,,,
0,1077208,54,15,107,1077053,0,0,120,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,40,80,40,24,1,56,56,4,9,50,38,,,
0,1077208,54,16,107,1077074,1077053,1077053,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1077208,54,17,107,1077093,1077074,1077074,192,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,152,192,0,584,1,1440,0,0,0,428,0,,1440,
0,1077208,54,18,107,1077123,1077093,1077093,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1077208,54,19,107,1077142,1077123,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2656,0,,,
0,1077208,54,20,20,1077153,0,0,152,0,0,1,transaction,24,0,False,19,19,Update File Name Root,Update File Name Root,40,56,96,56,24,1,272,64,2,9,50,37,,,
0,1077208,54,21,20,1077178,1077153,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,3045117440,0,,,
0,1077208,54,22,4,1077189,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1077208,54,23,4,1077208,1077189,1077189,192,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,152,192,0,584,1,1592,0,0,0,428,0,,1592,
1077208,1077735,55,0,4,1077238,1077208,1077208,104,0,0,1,transaction,24,1,True,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077208,1077735,55,1,4,1077265,1077238,1077238,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,4,9,50,38,,,
1077208,1077735,55,2,4,1077278,1077265,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2349098672,0,,,
1077208,1077735,55,3,10,1077289,0,0,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1077208,1077735,55,4,10,1077306,1077289,1077289,56,0,0,1,transaction,24,2,False,8,8,Update Nonresident Value,Update Nonresident Value,40,12,40,12,344,1,1412,0,0,64,352,256,,,
1077208,1077735,55,5,10,1077319,1077306,1077306,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1077208,1077735,55,6,10,1077336,1077319,1077319,56,0,0,1,transaction,24,2,False,8,8,Update Nonresident Value,Update Nonresident Value,40,12,40,12,344,1,1412,0,0,0,288,0,,,
1077208,1077735,55,7,10,1077349,1077336,1077336,472,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,212,256,212,344,1,1424,0,0,0,288,0,,,
1077208,1077735,55,8,10,1077414,1077349,1077349,472,0,0,1,transaction,24,0,False,8,8,Update Nonresident Value,Update Nonresident Value,40,212,256,212,344,1,1424,0,0,64,352,256,,,
1077208,1077735,55,9,10,1077479,1077414,1077414,88,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,24,64,24,24,1,256,0,2,2,599,9,,,
1077208,1077735,55,10,10,1077496,1077479,1077479,80,0,0,1,transaction,24,4,False,14,15,Add Index Entry Allocation,Delete Index Entry Allocation,40,40,80,0,384,1,0,464,0,0,565,0,,,
1077208,1077735,55,11,10,1077512,1077496,1077496,88,0,0,1,transaction,24,4,False,14,15,Add Index Entry Allocation,Delete Index Entry Allocation,40,48,88,0,424,1,0,496,0,0,354,0,,,
1077208,1077735,55,12,10,1077529,1077512,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
1077208,1077735,55,13,45,1077540,0,0,48,0,0,1,transaction,24,0,False,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,144,1,0,0,0,0,596,0,,,
1077208,1077735,55,14,45,1077552,1077540,1077540,48,0,0,1,transaction,24,2,False,0,3,No-Operation,Deallocate File Record Segment,40,0,40,8,24,1,0,0,6,9,50,39,,,
1077208,1077735,55,15,45,1077564,1077552,1077552,88,0,0,1,transaction,24,0,False,28,0,Open Non Resident Attribute,No-Operation,40,40,80,8,704,0,0,0,0,0,4182272393,0,,,
1077208,1077735,55,16,45,1077581,1077564,1077564,40,0,0,1,transaction,24,6,False,0,0,No-Operation,No-Operation,40,0,40,0,704,0,0,0,0,0,4182271736,0,,,
1077208,1077735,55,17,45,1077592,1077581,1077581,144,0,0,1,transaction,24,4,False,12,13,Add Index Entry Root,Delete Index Entry Root,40,104,144,0,24,1,336,64,4,9,50,38,,,
1077208,1077735,55,18,45,1077616,1077592,1077592,336,0,0,1,transaction,24,4,False,2,0,Initialize File Record Segment,No-Operation,40,296,336,0,24,1,0,0,6,9,50,39,1,,
1077208,1077735,55,19,45,1077664,1077616,1077616,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077208,1077735,55,20,45,1077683,1077664,1077664,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,1744,0,0,0,428,0,,1744,
1077208,1077735,55,21,45,1077705,1077683,1077683,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077208,1077735,55,22,45,1077724,1077705,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2348755440,0,,,
1077208,1077735,55,23,66,1077735,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,56,0,66,1077754,1077735,1077735,128,0,0,1,transaction,24,5,True,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,1832,0,0,0,428,0,,1832,
1077735,1078256,56,1,66,1077784,1077754,1077754,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,56,2,66,1077803,1077784,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2348755440,0,,,
1077735,1078256,56,3,70,1077814,0,0,40,0,0,1,transaction,24,6,False,7,7,Update Resident Value,Update Resident Value,40,65,40,0,24,1,264,24,6,9,50,39,,,
1077735,1078256,56,4,70,1077825,1077814,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
1077735,1078256,56,5,27,1077836,0,0,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,6,9,50,39,,,
1077735,1078256,56,6,27,1077849,1077836,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,72,0,,,
1077735,1078256,56,7,75,1077860,0,0,152,0,0,1,transaction,24,0,False,19,19,Update File Name Root,Update File Name Root,40,56,96,56,24,1,336,64,4,9,50,38,,,
1077735,1078256,56,8,75,1077885,1077860,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
1077735,1078256,56,9,79,1077896,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,56,10,79,1077915,1077896,1077896,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,1920,0,0,0,428,0,,1920,
1077735,1078256,56,11,79,1077937,1077915,1077915,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,56,12,79,1077956,1077937,1077937,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,6,9,50,39,,,
1077735,1078256,56,13,79,1077969,1077956,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2348755440,0,,,
1077735,1078256,56,14,83,1077980,0,0,152,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,56,96,56,24,1,56,40,6,9,50,39,,,
1077735,1078256,56,15,83,1078005,1077980,1077980,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,56,16,83,1078024,1078005,1078005,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,2008,0,0,0,428,0,,2008,
1077735,1078256,56,17,83,1078046,1078024,1078024,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,56,18,83,1078065,1078046,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2088,0,,,
1077735,1078256,56,19,90,1078076,0,0,152,0,0,1,transaction,24,0,False,19,19,Update File Name Root,Update File Name Root,40,56,96,56,24,1,336,64,4,9,50,38,,,
1077735,1078256,56,20,90,1078101,1078076,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,3035532288,0,,,
1077735,1078256,56,21,95,1078112,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,56,22,95,1078131,1078112,1078112,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,2096,0,0,0,428,0,,2096,
1077735,1078256,56,23,95,1078153,1078131,1078131,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,56,24,95,1078172,1078153,1078153,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,6,9,50,39,,,
1077735,1078256,56,25,95,1078185,1078172,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2348755440,0,,,
1077735,1078256,56,26,103,1078196,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1077735,1078256,56,27,103,1078215,1078196,1078196,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,2184,0,0,0,428,0,,2184,
1077735,1078256,56,28,103,1078237,1078215,1078215,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
